0|-0.01|0.03|1|1|CG0013372|20200
0|0|0.035|1|1|CG0013373|20201
0|0.01|0.03|1|1|CG0013374|20202
0|-0.01|0.03|1|1|CG0013375|20203
0|0|-0.005|1|1|CG0013376|20204
0|0|0.025|1|1|CG0013377|20205
0|-0.01|0.02|1|1|CG0013378|20206
0|0.01|0.025|1|1|CG0013379|20207
0|0.07|0.015|1|1|CG0013380|20208
0|0.05|0.015|1|1|CG0013381|20209
0|-0.04|0.015|1|1|CG0013382|20210
0|0|-0.005|1|1|CG0013383|20211
0|0|0.005|1|1|CG0013384|20212
0|0.03|0.005|1|1|CG0013385|20213
0|0.02|0.005|1|1|CG0013386|20214
0|-0.01|0.015|1|1|CG0013387|20215
0|0.01|0.03|1|1|CG0013388|20216
0|0|0|1|1|CG0013389|20217
0|0|0.01|1|1|CG0013390|20218
0|0|0.02|1|1|CG0013391|20219
0|-0.04|0.02|1|1|CG0013392|20220
0|-0.03|0.04|1|1|CG0013393|20221
0|0.01|0.025|1|1|CG0013394|20222
0|-0.01|0.03|1|1|CG0013395|20223
0|-0.01|0.015|1|1|CG0013396|20224
0|0.01|0.025|1|1|CG0013397|20225
0|0.01|-0.01|1|1|CG0013398|20226
0|0.01|-0.005|1|1|CG0013399|20227
0|0.02|-0.005|1|1|CG0013400|20228
0|0|0.01|1|1|CG0013401|20229
0|-0.02|0.015|1|1|CG0013402|20230
0|0.01|-0.005|1|1|CG0013403|20231
0|-0.01|0.015|1|1|CG0013404|20232
0|0.02|0.005|1|1|CG0013405|20233
0|-0.01|-0.01|1|1|CG0013406|20234
0|-0.02|0.005|1|1|CG0013407|20235
0|0.01|0.005|1|1|CG0013408|20236
0|-0.04|0.03|1|1|CG0013409|20237
0|-0.02|0.025|1|1|CG0013410|20238
0|-0.01|0.015|1|1|CG0013411|20239
0|-0.02|0.02|1|1|CG0013412|20240
0|-0.02|0.025|1|1|CG0013413|20241
0|0.01|0|1|1|CG0013414|20242
0|0.02|0|1|1|CG0013415|20243
0|0|0.02|1|1|CG0013416|20244
0|-0.02|0.015|1|1|CG0013417|20245
0|-0.01|-0.015|1|1|CG0013418|20246
0|0.01|0|1|1|CG0013419|20247
0|0.01|0.005|1|1|CG0013420|20248
0|0|0.015|1|1|CG0013421|20249
0|-0.04|0.01|1|1|CG0013422|20250
0|-0.03|0.03|1|1|CG0013423|20251
0|0.01|0.035|1|1|CG0013424|20252
0|0|0.015|1|1|CG0013425|20253
0|-0.02|0.005|1|1|CG0013426|20254
0|-0.02|0.025|1|1|CG0013427|20255
0|0.01|0|1|1|CG0013428|20256
0|-0.02|0|1|1|CG0013429|20257
0|0.04|-0.055|1|1|CG0013430|20258
0|-0.01|0.01|1|1|CG0013431|20259
0|-0.03|0.02|1|1|CG0013432|20260
0|-0.01|0.02|1|1|CG0013433|20261
0|0.01|-0.005|1|1|CG0013434|20262
0|-0.01|0.005|1|1|CG0013435|20263
0|-0.02|0.025|1|1|CG0013436|20264
0|-0.01|0.015|1|1|CG0013437|20265
0|0|0.01|1|1|CG0013438|20266
0|-0.01|0.005|1|1|CG0013439|20267
0|-0.01|-0.005|1|1|CG0013440|20268
0|-0.01|0.01|1|1|CG0013441|20269
0|-0.02|0.005|1|1|CG0013442|20270
0|-0.02|0.015|1|1|CG0013443|20271
0|0|0.02|1|1|CG0013444|20272
0|-0.02|0.025|1|1|CG0013445|20273
0|-0.02|0.01|1|1|CG0013446|20274
0|-0.02|0.005|1|1|CG0013447|20275
0|-0.02|0.015|1|1|CG0013448|20276
0|-0.04|0|1|1|CG0013449|20277
0|-0.04|0.035|1|1|CG0013450|20278
0|-0.04|0.005|1|1|CG0013451|20279
0|-0.02|0.01|1|1|CG0013452|20280
0|-0.01|0.005|1|1|CG0013453|20281
0|-0.01|0.015|1|1|CG0013454|20282
0|0|0.005|1|1|CG0013455|20283
0|-0.01|0.025|1|1|CG0013456|20284
0|-0.04|0.02|1|1|CG0013457|20285
0|-0.02|-0.005|1|1|CG0013458|20286
0|-0.04|0.02|1|1|CG0013459|20287
0|0|0.01|1|1|CG0013460|20288
0|0.01|0.025|1|1|CG0013461|20289
0|-0.01|-0.035|1|1|CG0013462|20290
0|-0.02|0.01|1|1|CG0013463|20291
0|-0.01|0.01|1|1|CG0013464|20292
0|-0.02|0.025|1|1|CG0013465|20293
0|-0.02|0.03|1|1|CG0013466|20294
0|-0.02|0.035|1|1|CG0013467|20295
0|-0.02|0.005|1|1|CG0013468|20296
0|0|0.01|1|1|CG0013469|20297
0|-0.01|0.005|1|1|CG0013470|20298
0|0|0.015|1|1|CG0013471|20299
0|0.04|0.03|1|1|CG0013472|20800
0|0.03|0.035|1|1|CG0013473|20801
0|0.03|0.035|1|1|CG0013474|20802
0|0.04|0.035|1|1|CG0013475|20803
0|0.02|0.035|1|1|CG0013476|20804
0|0.03|0.02|1|1|CG0013477|20805
0|0.04|0.04|1|1|CG0013478|20806
0|0.04|0.045|1|1|CG0013479|20807
0|0.02|0.045|1|1|CG0013480|20808
0|0.04|0.045|1|1|CG0013481|20809
0|0.02|0.035|1|1|CG0013482|20810
0|0|0.025|1|1|CG0013483|20811
0|0.02|0.05|1|1|CG0013484|20812
0|0.04|0.01|1|1|CG0013485|20813
0|0|0.035|1|1|CG0013486|20814
0|0|0.03|1|1|CG0013487|20815
0|0.03|0.01|1|1|CG0013488|20816
0|0.05|0.02|1|1|CG0013489|20817
0|0.02|0.015|1|1|CG0013490|20818
0|0.03|0.03|1|1|CG0013491|20819
0|0.04|-0.03|1|1|CG0013492|20820
0|0.03|-0.025|1|1|CG0013493|20821
0|0.03|-0.025|1|1|CG0013494|20822
0|0.02|-0.02|1|1|CG0013495|20823
0|0|-0.03|1|1|CG0013496|20824
0|-0.04|0.01|1|1|CG0013497|20825
0|0.01|-0.02|1|1|CG0013498|20826
0|0.04|-0.015|1|1|CG0013499|20827
0|0.02|0.005|1|1|CG0013500|20828
0|0.04|-0.02|1|1|CG0013501|20829
0|0.01|-0.045|1|1|CG0013502|20830
0|0|-0.035|1|1|CG0013503|20831
0|0.01|-0.02|1|1|CG0013504|20832
0|0|-0.05|1|1|CG0013505|20833
0|-0.02|-0.005|1|1|CG0013506|20834
0|-0.01|-0.01|1|1|CG0013507|20835
0|0|-0.03|1|1|CG0013508|20836
0|0.03|-0.05|1|1|CG0013509|20837
0|0.05|-0.04|1|1|CG0013510|20838
0|0.03|-0.03|1|1|CG0013511|20839
0|0.04|-0.01|1|1|CG0013512|20840
0|0.03|-0.005|1|1|CG0013513|20841
0|0.03|-0.005|1|1|CG0013514|20842
0|0.02|0|1|1|CG0013515|20843
0|0|-0.01|1|1|CG0013516|20844
0|0.03|-0.02|1|1|CG0013517|20845
0|0.01|0|1|1|CG0013518|20846
0|0.04|0.005|1|1|CG0013519|20847
0|-0.04|0.005|1|1|CG0013520|20848
0|0.03|0|1|1|CG0013521|20849
0|0.01|-0.025|1|1|CG0013522|20850
0|0|-0.015|1|1|CG0013523|20851
0|0.01|0|1|1|CG0013524|20852
0|-0.03|0.005|1|1|CG0013525|20853
0|-0.01|0.01|1|1|CG0013526|20854
0|0|-0.01|1|1|CG0013527|20855
0|0.03|-0.03|1|1|CG0013528|20856
0|0.06|-0.005|1|1|CG0013529|20857
0|0|-0.03|1|1|CG0013530|20858
0|0.03|-0.01|1|1|CG0013531|20859
0|0.04|0.03|1|1|CG0013532|20860
0|0.03|0.035|1|1|CG0013533|20861
0|0.03|0.035|1|1|CG0013534|20862
0|0.04|0.035|1|1|CG0013535|20863
0|0.02|0.035|1|1|CG0013536|20864
0|0.03|0.02|1|1|CG0013537|20865
0|0.04|0.04|1|1|CG0013538|20866
0|0.04|0.045|1|1|CG0013539|20867
0|0.02|0.045|1|1|CG0013540|20868
0|0.04|0.045|1|1|CG0013541|20869
0|0.05|0.03|1|1|CG0013542|20870
0|0|0.045|1|1|CG0013543|20871
0|0.02|0.035|1|1|CG0013544|20872
0|0|0.015|1|1|CG0013545|20873
0|0.02|0.04|1|1|CG0013546|20874
0|-0.01|0|1|1|CG0013547|20875
0|0.04|-0.02|1|1|CG0013548|20876
0|0.04|-0.025|1|1|CG0013549|20877
0|0.01|-0.025|1|1|CG0013550|20878
0|0.04|0|1|1|CG0013551|20879
0|0|0.005|1|1|CG0013552|20880
0|0|0.02|1|1|CG0013553|20881
0|0|0.03|1|1|CG0013554|20882
0|0.02|0.005|1|1|CG0013555|20883
0|0.01|0.01|1|1|CG0013556|20884
0|0|0.02|1|1|CG0013557|20885
0|0.04|0.025|1|1|CG0013558|20886
0|0.02|0.02|1|1|CG0013559|20887
0|0.01|0.015|1|1|CG0013560|20888
0|0.02|0.03|1|1|CG0013561|20889
0|-0.02|-0.015|1|1|CG0013562|20890
0|-0.03|-0.005|1|1|CG0013563|20891
0|-0.02|0.01|1|1|CG0013564|20892
0|0.01|-0.025|1|1|CG0013565|20893
0|-0.04|0.02|1|1|CG0013566|20894
0|-0.03|0|1|1|CG0013567|20895
0|0|-0.02|1|1|CG0013568|20896
0|0.03|0.01|1|1|CG0013569|20897
0|0.02|0.015|1|1|CG0013570|20898
0|0.02|0.015|1|1|CG0013571|20899
0|0.02|0.03|1|1|CG0013572|21000
0|0|0|1|1|CG0013573|21001
0|0.03|-0.005|1|1|CG0013574|21002
0|0|-0.01|1|1|CG0013575|21003
0|-0.01|0.005|1|1|CG0013576|21004
0|0.01|0.005|1|1|CG0013577|21005
0|0.01|-0.005|1|1|CG0013578|21006
0|-0.02|0.005|1|1|CG0013579|21007
